Image,x,y,w,h,1/Bh,1/Bw,1/Bd,Ch,Cw,Cb,midas_max,midas_max_relative,Target,dpt_1,dpt_2,dpt_3,dpt_4,dpt_5,dpt_6,dpt_7,dpt_8,dpt_9,dpt_10,dpt_11,dpt_12,dpt_13,dpt_14,dpt_15,dpt_16,dpt_17,dpt_18,dpt_19,dpt_20,dpt_21,dpt_22,dpt_23,dpt_24,dpt_25,dpt_26,dpt_27,dpt_28,dpt_29,dpt_30,dpt_31,dpt_32,dpt_33,dpt_34,dpt_35,dpt_36
image1596,113.31771850585938,132.75430297851562,33.162994384765625,30.27977752685547,0.11828038096427917,0.12954294681549072,0.12403955738129685,0.1,0.1,0.1,31.901073,0.43574342,0.9499983191490173,23.81205,30.513155,30.51362,30.281504,29.740946,21.765915,25.306456,31.061054,31.232876,31.059229,30.7683,29.904757,30.556564,31.298096,31.78125,31.876663,31.718544,31.010174,30.853863,31.425537,31.561008,31.468803,31.272057,30.642015,30.36826,31.544464,31.569515,31.394772,31.188175,30.731535,30.013474,31.46396,31.551413,31.376526,31.114689,28.2113
image1597,126.18698120117188,132.40576171875,11.567169189453125,10.640861511230469,0.04156586527824402,0.04518425464630127,0.04341277475738523,0.1,0.1,0.1,14.856176,0.19203405,2.2789766788482666,14.480313,14.594791,14.617323,14.598895,14.504281,14.398123,14.619171,14.672876,14.703451,14.697582,14.608564,14.519612,14.667452,14.706582,14.725916,14.7092285,14.634818,14.558277,14.684961,14.729676,14.727541,14.7072735,14.647245,14.601139,14.715472,14.76026,14.758363,14.7572155,14.722324,14.676696,14.760615,14.822476,14.837154,14.841988,14.815867,14.760583
image1598,235.888427734375,127.15219116210938,37.39434814453125,70.28326416015625,0.27454400062561035,0.1460716724395752,0.21989922893090105,0.1,0.1,0.1,39.375305,0.91900754,0.35839489102363586,25.106457,26.330072,28.405106,34.872105,34.865784,35.774487,25.824211,32.79342,33.52654,34.363827,35.201897,36.118683,26.30982,33.16317,34.235035,35.110027,35.875816,36.77573,29.94919,33.57795,34.708443,35.62047,36.45578,37.416363,33.032024,34.40931,35.408386,36.30844,37.108173,38.006992,28.97326,34.351902,36.33675,37.27695,38.013893,38.75972
image1599,84.43997192382812,132.59429931640625,42.918033599853516,36.53771209716797,0.14272543787956238,0.1676485687494278,0.15568653317105566,0.1,0.1,0.1,34.21512,0.5643024,0.8199904561042786,24.463753,31.932276,32.50819,32.27003,24.38276,20.027147,25.497883,32.06546,33.169075,33.01686,32.121765,20.88356,31.576311,32.65122,33.46002,33.909092,33.19534,32.384624,32.131035,33.121357,33.755478,34.084755,33.688812,32.364372,28.916828,33.54505,34.070343,33.87591,33.02176,23.820753,29.916756,33.94052,34.179688,33.678646,28.949821,25.011288
image160,120.92609405517578,133.34242248535156,28.040603637695312,25.343292236328125,0.09899723529815674,0.10953360795974731,0.10439842879411124,0.1,0.1,0.1,24.563948,0.3411065,1.0965936183929443,22.781809,23.687313,23.692429,23.696796,24.13824,16.900995,22.955029,23.926777,24.118244,24.107616,23.988625,23.789207,23.88137,24.043987,24.144444,24.099478,24.053885,23.794937,23.96952,24.218307,24.257841,24.165304,24.117558,23.984846,23.90749,24.332943,24.372128,24.288609,24.190697,23.940435,23.48073,24.480747,24.525661,24.400751,24.294025,23.906445
image1600,155.0345458984375,132.8098907470703,16.100830078125,14.44757080078125,0.05643582344055176,0.06289386749267578,0.05975215785057218,0.1,0.1,0.1,18.707308,0.33440432,2.144906997680664,13.877897,15.678505,17.701038,17.902903,16.36237,16.454824,14.259511,17.67759,17.991203,18.13276,18.296326,17.077978,17.202656,17.809237,18.083311,18.291044,18.44328,18.522207,17.320509,17.87995,18.156364,18.40831,18.604282,18.681517,15.634041,17.79564,18.206219,18.490902,18.720612,18.24157,15.947642,16.490208,17.940996,18.474493,18.530182,18.328918
image1601,132.43380737304688,132.6710205078125,20.88233184814453,16.35723114013672,0.06389543414115906,0.08157160878181458,0.0732685262010251,0.1,0.1,0.1,17.54415,0.25363323,1.6222388744354248,11.642218,14.576487,16.261713,16.425419,16.41415,15.030446,16.651424,16.545792,16.681362,16.721745,16.661137,16.727158,16.646015,16.830885,16.931637,16.993614,16.969822,16.932024,16.648825,17.02155,17.1222,17.195847,17.229149,17.138563,16.130802,17.196888,17.245443,17.329298,17.414585,17.388762,15.681104,17.342852,17.388788,17.482111,17.537054,16.845911
image1603,177.07150268554688,132.53382873535156,21.92657470703125,18.38507080078125,0.07181668281555176,0.08565068244934082,0.07903693862576974,0.1,0.1,0.1,22.076077,0.44502497,1.4725685119628906,16.117004,19.537514,19.893166,20.144165,19.698027,20.29577,18.282772,19.683876,20.138456,20.552172,20.925928,21.321575,19.770023,19.823788,20.346157,20.790104,21.204082,21.589115,19.569374,19.996475,20.555958,21.00854,21.430923,21.804436,19.684156,20.177488,20.767885,21.19785,21.613253,21.821589,17.016642,20.016447,20.91604,21.343836,21.795568,21.586576
image1605,125.35777282714844,132.86317443847656,13.1251220703125,10.058837890625,0.039292335510253906,0.0512700080871582,0.045675493205370135,0.1,0.1,0.1,13.963449,0.1694119,2.3057861328125,12.76989,13.533149,13.533372,13.480397,13.375316,13.266783,13.363239,13.6816435,13.637419,13.592792,13.524907,13.42245,13.563547,13.701543,13.663792,13.647948,13.591383,13.505185,13.6533985,13.774672,13.719021,13.706042,13.653669,13.587338,13.73136,13.876158,13.825163,13.811316,13.7747755,13.7046,13.781358,13.948854,13.92517,13.910935,13.883757,13.815892
image1606,128.4648895263672,132.561279296875,12.890533447265625,11.827392578125,0.04620075225830078,0.05035364627838135,0.0483218335887683,0.1,0.1,0.1,17.028566,0.24314399,2.007476329803467,16.354008,16.417599,16.478762,16.522518,16.513914,16.46831,16.612625,16.612684,16.648968,16.682947,16.65276,16.61314,16.724876,16.713512,16.723633,16.760334,16.734695,16.720165,16.811922,16.802622,16.799622,16.836164,16.816826,16.821629,16.921085,16.912474,16.903584,16.93768,16.919142,16.914059,17.001833,17.005718,16.991573,17.006071,16.978611,16.996746
image1607,94.57609558105469,131.96487426757812,47.48663330078125,48.13970947265625,0.18804574012756348,0.18549466133117676,0.1867745563004917,0.1,0.1,0.1,22.735624,1.0,0.4793996214866638,22.39724,22.327564,22.150427,21.941008,21.748674,21.610823,22.433859,22.33559,22.14835,21.97924,21.765095,21.665352,22.47224,22.342382,22.145073,21.988878,21.771778,21.72007,22.344912,22.250546,22.081457,21.941042,21.70985,21.63348,22.027897,22.046135,21.915344,21.801037,21.618526,21.472424,21.828571,21.820385,21.729874,21.595142,21.407066,21.214096
image1608,153.47898864746094,132.60894775390625,16.817657470703125,15.651611328125,0.06113910675048828,0.06569397449493408,0.06345742139099513,0.1,0.1,0.1,14.532453,0.24662046,1.727195143699646,10.10004,11.999701,12.444424,12.695152,12.915928,13.385067,10.853073,12.248211,12.686742,13.124357,13.497335,13.9257555,11.519187,12.380938,12.835394,13.277899,13.65212,14.03412,11.909995,12.485188,12.964042,13.455445,13.842812,14.219986,12.062904,12.569584,13.071802,13.574494,13.982636,14.356512,10.88012,11.986742,13.03717,13.679883,14.149749,14.440887
image1609,197.74722290039062,130.87286376953125,115.4210205078125,116.21450805664062,0.45396292209625244,0.4508633613586426,0.4524157961730459,0.1,0.1,0.1,36.99582,0.8929703,0.23868532478809357,12.162457,14.917565,26.267181,28.284887,25.559687,27.686937,14.053186,23.895678,27.971317,30.249725,31.441963,31.9319,15.947504,25.089746,29.136028,31.357035,32.96758,33.841908,22.869322,26.362108,29.94442,32.37394,34.197235,35.293087,20.424828,27.918598,31.231888,33.67967,35.427467,36.230766,22.469141,26.272154,29.699286,34.223118,36.29233,36.91395
image161,145.90208435058594,132.61000061035156,41.588623046875,35.96978759765625,0.14050698280334473,0.16245555877685547,0.15187827493423764,0.1,0.1,0.1,23.56504,0.3908353,0.8283144235610962,11.986671,13.053055,20.16482,19.930532,16.071526,16.786057,13.057405,20.01098,20.28306,20.279724,20.312504,17.865978,19.668436,20.342852,20.580116,20.685406,20.77219,20.792757,19.790876,20.56043,20.961008,21.206789,21.33408,21.539648,16.53625,20.752882,21.43129,21.805645,21.865032,21.453678,17.79835,18.884624,21.804665,22.306786,21.849941,22.682312
image1611,121.41258239746094,132.73521423339844,14.74969482421875,12.1722412109375,0.04754781723022461,0.05761599540710449,0.05282233358206702,0.1,0.1,0.1,19.28627,0.2686559,2.1710846424102783,18.519949,18.954517,19.020105,18.975285,18.442646,17.617287,18.899906,19.136908,19.202343,19.229513,19.170181,19.023397,19.034636,19.16601,19.240313,19.283535,19.236897,19.078596,19.06292,19.163904,19.243391,19.275537,19.244284,19.10691,19.017967,19.180374,19.257162,19.273417,19.250137,19.128708,18.79685,19.128893,19.207647,19.212648,19.200092,18.976278
image1612,119.86312866210938,132.36856079101562,15.567901611328125,12.91064453125,0.05043220520019531,0.06081211566925049,0.055863766134789494,0.1,0.1,0.1,16.860722,0.23832431,2.1603002548217773,15.347434,16.467358,16.31868,15.164911,13.155427,11.670051,16.068542,16.644619,16.584187,16.501886,16.503138,15.881833,16.496431,16.705322,16.667759,16.606754,16.431526,16.170256,16.660732,16.752167,16.723858,16.683212,16.506939,16.214943,16.75085,16.819494,16.78709,16.74517,16.593134,16.089495,16.618858,16.858932,16.82625,16.76044,16.620821,15.686086
image1613,126.04869842529297,132.85507202148438,12.134689331054688,9.956169128417969,0.03889128565788269,0.04740113019943237,0.04335550278976459,0.1,0.1,0.1,10.446974,0.16966456,2.6442313194274902,9.769268,10.153239,10.180561,10.15419,10.088068,8.754222,10.076182,10.2810755,10.284549,10.280553,10.235542,10.054564,10.097974,10.256461,10.269161,10.290281,10.24421,10.105783,10.134697,10.274945,10.28723,10.308856,10.274675,10.129815,10.173258,10.33823,10.377245,10.386373,10.329629,10.132772,10.098132,10.340337,10.407963,10.439635,10.395133,9.903283
image1617,103.05926513671875,132.22352600097656,47.477691650390625,52.729156494140625,0.20597326755523682,0.18545973300933838,0.19598507534411422,0.1,0.1,0.1,42.272038,0.7943514,0.5327252745628357,37.482803,36.229946,35.735424,35.389656,34.56491,22.37485,38.804985,38.25054,37.740967,37.371582,36.981674,33.947464,40.76563,40.663116,40.271347,39.886574,39.60447,39.421375,41.798,42.124046,41.90493,41.592274,41.29698,40.839413,41.083633,41.015915,40.787285,40.493656,40.150593,40.558838,40.129578,40.209656,39.999706,39.760803,39.231136,29.285307
image162,78.89361572265625,132.6634521484375,27.82562255859375,23.93401336669922,0.09349223971366882,0.10869383811950684,0.10137837375847887,0.1,0.1,0.1,29.519459,0.49388927,1.3143258094787598,24.692032,25.250664,28.525473,28.860634,25.600216,21.371078,25.32984,28.38596,28.835186,28.674698,28.047419,21.710588,28.254528,28.712515,29.181538,29.304653,28.582775,27.776274,28.5063,29.008081,29.3592,29.491297,28.964474,28.03392,27.601156,29.182898,29.429653,29.281141,28.704548,25.005575,28.017393,29.18821,29.335949,29.089085,28.453213,24.77088
image1620,138.975830078125,132.72952270507812,29.98694610595703,30.47679901123047,0.11904999613761902,0.11713650822639465,0.11809712769546794,0.1,0.1,0.1,32.408173,0.54117,0.9498206377029419,22.677982,30.69669,30.997278,31.11413,31.211605,30.904236,29.365326,31.431095,31.658897,31.76228,31.809475,31.60171,31.703445,32.14971,32.322113,32.384556,32.31575,31.835217,31.333961,31.676723,31.776913,31.884966,31.922245,31.62203,30.432087,31.477985,31.59604,31.748611,31.81269,31.538422,28.043407,31.358658,31.553862,31.704618,31.780523,30.750422
image1621,127.92320251464844,132.78150939941406,11.84088134765625,9.8450927734375,0.038457393646240234,0.04625344276428223,0.04253441014996335,0.1,0.1,0.1,12.816631,0.18019667,2.52600359916687,11.59294,12.472195,12.3972,12.342902,12.274278,12.282851,12.519871,12.473069,12.423539,12.401682,12.384197,12.340969,12.524528,12.532959,12.508942,12.510069,12.505304,12.471017,12.595402,12.6072445,12.573885,12.591371,12.606722,12.575426,12.680133,12.703028,12.676015,12.698281,12.724323,12.675462,12.739974,12.771852,12.76276,12.782454,12.805808,12.757966
image1622,129.57972717285156,132.67886352539062,18.9906005859375,16.054290771484375,0.06271207332611084,0.07418203353881836,0.06868689191109856,0.1,0.1,0.1,13.524057,0.20147231,1.6528480052947998,8.043366,11.444274,12.310265,12.5733185,12.452188,11.663093,12.7352915,12.799918,12.815762,12.795209,12.694739,12.607015,12.935923,13.024065,13.041067,13.034705,12.95496,12.829382,13.06335,13.174139,13.200133,13.21844,13.188377,13.102625,13.17463,13.297963,13.333313,13.360039,13.3651285,13.309414,13.245506,13.4631405,13.49995,13.480763,13.3559,12.909109
image1623,119.0796890258789,133.25408935546875,32.13728332519531,27.17780303955078,0.10616329312324524,0.1255362629890442,0.11625402817112737,0.1,0.1,0.1,22.230928,0.2923385,1.031542420387268,15.685732,21.461212,21.433046,21.496037,13.092401,13.049526,21.787601,21.561981,21.552294,21.566269,21.464775,20.264978,21.624609,21.704355,21.6753,21.651081,21.58899,21.101631,21.792488,21.911726,21.889416,21.855465,21.781286,21.322643,21.851093,22.0074,22.077385,22.035305,21.897053,18.112736,21.22863,21.511017,22.216797,22.116968,21.902649,19.305498
image1624,126.46592712402344,132.70819091796875,12.9638671875,10.032112121582031,0.03918793797492981,0.050640106201171875,0.0452775597774047,0.1,0.1,0.1,11.177301,0.15030363,2.2472760677337646,11.0226345,11.011739,10.934469,10.818711,10.728553,10.656862,10.97998,11.0379715,10.956655,10.873686,10.793901,10.734158,11.006856,11.01699,10.953488,10.884171,10.807121,10.784169,11.037474,11.042499,10.966376,10.904796,10.83514,10.846049,11.0721655,11.098624,11.020673,10.962391,10.91325,10.933441,11.074077,11.156375,11.11802,11.059946,11.014366,11.017076
image1625,137.5015869140625,132.59713745117188,18.98248291015625,17.54113006591797,0.06852003931999207,0.07415032386779785,0.07139070779209494,0.1,0.1,0.1,23.62994,0.3768798,1.6810157299041748,18.292818,20.730593,22.572329,22.876673,22.931297,22.53021,22.583364,23.002861,23.185307,23.24569,23.211184,23.055292,22.995436,23.3102,23.45492,23.53123,23.513893,23.441181,22.993933,23.27475,23.453136,23.56952,23.605358,23.572515,22.897799,23.265827,23.402637,23.53957,23.626976,23.571356,22.75528,23.243221,23.423456,23.542253,23.600977,22.821848
image1626,147.02081298828125,132.63101196289062,13.73480224609375,12.391532897949219,0.048404425382614136,0.05365157127380371,0.051095398504997974,0.1,0.1,0.1,18.76454,0.29025954,2.5625159740448,13.739741,16.213781,17.93943,18.051846,17.65203,15.580421,16.899195,17.842073,18.12421,18.245415,18.378647,17.361609,17.479317,17.945347,18.161472,18.344772,18.478212,18.402931,17.653048,18.068314,18.256264,18.463896,18.592606,18.626223,16.221172,18.139647,18.36668,18.572351,18.68842,18.38303,15.449448,17.705086,18.377495,18.60681,18.40397,17.35013
image1627,93.38001251220703,132.72496032714844,34.80738830566406,30.6051025390625,0.11955118179321289,0.13596636056900024,0.12802213924656394,0.1,0.1,0.1,35.27591,0.53890276,0.9764560461044312,26.501413,33.69538,33.975513,33.893078,33.441357,23.543377,27.836868,34.106335,34.659435,34.454407,34.01892,25.093964,33.735935,34.49744,35.12424,35.17377,34.8641,33.995743,33.924923,34.692623,35.12425,34.928795,34.46812,33.627975,30.89117,34.543552,34.846615,34.518883,34.01678,26.88713,31.597572,34.283623,34.455772,34.140797,33.73882,28.432621
image1628,107.83330535888672,132.7484130859375,14.544754028320312,12.260284423828125,0.04789173603057861,0.05681544542312622,0.05254337835850896,0.1,0.1,0.1,19.005474,0.2633505,2.451819658279419,16.202038,17.897814,18.580957,18.170269,16.208689,13.9042845,16.709373,18.84192,18.761097,18.532995,18.151062,16.939398,18.34853,18.930664,18.799206,18.60514,18.25193,17.624117,18.766148,18.992203,18.846489,18.666428,18.34629,17.57906,18.252922,18.992514,18.883654,18.709185,18.373747,16.44774,18.092344,18.642408,18.876127,18.726099,18.017113,16.048069
image1629,140.56927490234375,132.61355590820312,13.19732666015625,12.303985595703125,0.04806244373321533,0.05155205726623535,0.04983780244949459,0.1,0.1,0.1,15.351614,0.22627474,2.5483503341674805,11.384189,11.92677,13.01835,13.534552,13.675384,13.607137,11.704894,13.212666,13.666474,13.95953,14.233521,14.166694,12.373633,13.573247,13.880629,14.169682,14.398799,14.521538,12.580216,13.750028,14.053835,14.3835125,14.606741,14.731365,12.531447,13.707799,14.211062,14.581547,14.796553,14.897251,12.954914,13.407494,14.246002,14.676241,14.939247,15.20382
image163,128.4871826171875,132.66302490234375,11.055145263671875,9.911376953125,0.03871631622314453,0.04318416118621826,0.04101112604676811,0.1,0.1,0.1,17.604282,0.26623195,2.4634711742401123,16.274364,16.939888,16.974388,16.960096,16.916489,16.812853,16.73638,17.132278,17.146093,17.129251,17.105612,16.993452,16.806744,17.230295,17.234713,17.248169,17.232426,17.157764,16.762306,17.323034,17.335514,17.347412,17.338943,17.293625,16.783163,17.420773,17.458487,17.476162,17.468283,17.411453,16.889732,17.490711,17.562376,17.588495,17.57564,17.470121
image1630,137.4882354736328,132.7732696533203,21.00311279296875,19.851226806640625,0.07754385471343994,0.08204340934753418,0.07982534190714793,0.1,0.1,0.1,26.787516,0.44914842,1.422951102256775,20.378674,25.767963,25.671436,25.812067,25.919025,26.583817,23.716389,25.900558,26.11727,26.243483,26.278908,26.36943,26.119677,26.465778,26.646347,26.674572,26.67081,26.575352,26.592361,26.429903,26.615429,26.695393,26.74142,26.669338,24.031248,26.41233,26.576807,26.674257,26.752186,26.696968,23.868235,26.379265,26.592993,26.718563,26.78104,26.281658
image1631,119.92820739746094,132.8186798095703,21.843475341796875,18.15618896484375,0.0709226131439209,0.08532607555389404,0.07845558050448385,0.1,0.1,0.1,21.878658,0.28099254,1.4986499547958374,19.703115,21.199755,21.244347,21.046053,19.60755,15.097212,21.463606,21.342833,21.45825,21.482473,21.439178,21.466608,21.487745,21.588863,21.664116,21.708332,21.707335,21.434704,21.67056,21.7241,21.768463,21.755863,21.720793,21.4666,21.756134,21.801474,21.822632,21.767067,21.720825,21.717957,20.874678,21.830029,21.867636,21.790754,21.730484,21.14705
image1632,134.8021240234375,132.74205017089844,15.721076965332031,12.13568115234375,0.04740500450134277,0.06141045689582825,0.05485653410454723,0.1,0.1,0.1,17.529873,0.2704209,2.223601818084717,13.872409,16.152355,16.849617,16.883818,16.91058,14.476611,16.626919,16.992126,17.08808,17.13053,17.096222,16.448727,16.68634,17.048471,17.148022,17.223656,17.22793,16.811308,16.61223,17.12812,17.215815,17.306684,17.3413,17.23748,16.042519,17.195446,17.298092,17.398247,17.45732,17.342772,15.178195,17.161692,17.331003,17.446856,17.523817,16.710394
image1636,144.35336303710938,132.68060302734375,27.06768798828125,24.177886962890625,0.0944448709487915,0.10573315620422363,0.10024802733580505,0.1,0.1,0.1,25.189003,0.406815,1.263869047164917,18.095953,18.037762,22.98787,24.44507,23.725697,19.824207,19.04907,23.630192,24.020828,24.219479,24.08567,21.201315,23.577034,24.29838,24.680159,24.719488,24.578094,24.423044,22.957047,24.387428,24.717148,24.869572,24.84902,24.634604,21.347095,24.391888,24.732092,24.964336,25.024763,24.265915,22.3844,24.380775,24.69254,25.010056,25.06887,24.303871
