Image,x,y,w,h,1/Bh,1/Bw,1/Bd,Ch,Cw,Cb,midas_max,midas_max_relative,Target
image1572,151.89810180664062,132.27960205078125,21.7508544921875,18.6434326171875,0.07282590866088867,0.08496427536010742,0.07912819048781622,0.1,0.1,0.1,19.86825,0.33300236,1.6229431629180908
image1573,127.00775146484375,132.5570068359375,7.92315673828125,7.492767333984375,0.029268622398376465,0.030949831008911133,0.030120958621688166,0.1,0.1,0.1,9.982192,0.1433399,2.858851671218872
image1574,99.8185806274414,128.96395874023438,82.53056335449219,87.80229949951172,0.34297773241996765,0.3223850131034851,0.3328406687964056,0.1,0.1,0.1,25.317366,1.0,0.27267563343048096
image1575,130.51585388183594,132.58892822265625,14.523773193359375,13.5589599609375,0.05296468734741211,0.05673348903656006,0.05488144897900654,0.1,0.1,0.1,10.878786,0.17131716,2.138578414916992
image1576,89.98886108398438,131.76564025878906,34.240081787109375,36.21185302734375,0.14145255088806152,0.133750319480896,0.13765531612324564,0.1,0.1,0.1,23.779737,0.7527345,0.6721754670143127
image1579,147.79774475097656,131.23817443847656,64.71258544921875,76.42709350585938,0.2985433340072632,0.25278353691101074,0.2766113146758576,0.1,0.1,0.1,38.740093,0.93338656,0.3471984267234802
image158,153.57862854003906,132.23556518554688,12.92205810546875,11.12664794921875,0.04346346855163574,0.050476789474487305,0.047100845927598486,0.1,0.1,0.1,17.188738,0.26336083,2.7707977294921875
image1580,126.41606140136719,132.81358337402344,11.22528076171875,10.035247802734375,0.03920018672943115,0.04384875297546387,0.0415894684813687,0.1,0.1,0.1,11.865863,0.14711246,2.434475898742676
image1581,127.09549713134766,132.72735595703125,14.000198364257812,11.785186767578125,0.04603588581085205,0.05468827486038208,0.05054755280720574,0.1,0.1,0.1,13.506866,0.18414015,1.9071235656738281
image1582,130.02996826171875,132.8067626953125,16.17626190185547,13.86187744140625,0.054147958755493164,0.06318852305412292,0.05884212302062194,0.1,0.1,0.1,16.505524,0.24908397,2.0104291439056396
image1584,129.29714965820312,132.72267150878906,12.586944580078125,11.940643310546875,0.04664313793182373,0.049167752265930176,0.047922073092735745,0.1,0.1,0.1,18.858011,0.28365967,2.139512062072754
image1585,173.89761352539062,132.28030395507812,35.96575927734375,39.22972869873047,0.1532411277294159,0.14049124717712402,0.14700447911741824,0.1,0.1,0.1,41.950874,1.0,0.7195651531219482
image1586,127.967041015625,132.5738983154297,9.788116455078125,8.048431396484375,0.03143918514251709,0.038234829902648926,0.03500231835257461,0.1,0.1,0.1,12.590348,0.17549898,2.822566032409668
image1588,113.39273071289062,132.77101135253906,34.729217529296875,30.14501953125,0.11775398254394531,0.13566100597381592,0.12702344064539328,0.1,0.1,0.1,21.263174,0.31345984,0.9905763864517212
image1590,126.89325714111328,133.23687744140625,18.175094604492188,15.192146301269531,0.059344321489334106,0.07099646329879761,0.0654302922734071,0.1,0.1,0.1,14.556989,0.188564,1.5826140642166138
image1591,19.555561065673828,132.4500274658203,39.111122131347656,31.454193115234375,0.12286794185638428,0.15277782082557678,0.13863187525283618,0.1,0.1,0.1,36.60229,0.87850213,0.9622000455856323
image1592,105.75119018554688,132.747314453125,14.03997802734375,12.1080322265625,0.047297000885009766,0.05484366416931152,0.051209539112517105,0.1,0.1,0.1,18.188423,0.27224484,2.5589685440063477
image1593,168.26254272460938,131.1238250732422,128.9385986328125,134.17825317382812,0.5241338014602661,0.5036664009094238,0.5140019869797402,0.1,0.1,0.1,41.492237,0.9942973,0.19019712507724762
image1595,202.0015869140625,132.7930145263672,27.906005859375,22.02557373046875,0.08603739738464355,0.1090078353881836,0.09819659343566965,0.1,0.1,0.1,28.29245,0.5723521,1.3433160781860352
image1596,113.31771850585938,132.75430297851562,33.162994384765625,30.27977752685547,0.11828038096427917,0.12954294681549072,0.12403955738129685,0.1,0.1,0.1,31.901073,0.43574342,0.9499983191490173
image1597,126.18698120117188,132.40576171875,11.567169189453125,10.640861511230469,0.04156586527824402,0.04518425464630127,0.04341277475738523,0.1,0.1,0.1,14.856176,0.19203405,2.2789766788482666
image1598,235.888427734375,127.15219116210938,37.39434814453125,70.28326416015625,0.27454400062561035,0.1460716724395752,0.21989922893090105,0.1,0.1,0.1,39.375305,0.91900754,0.35839489102363586
image1599,84.43997192382812,132.59429931640625,42.918033599853516,36.53771209716797,0.14272543787956238,0.1676485687494278,0.15568653317105566,0.1,0.1,0.1,34.21512,0.5643024,0.8199904561042786
image160,120.92609405517578,133.34242248535156,28.040603637695312,25.343292236328125,0.09899723529815674,0.10953360795974731,0.10439842879411124,0.1,0.1,0.1,24.563948,0.3411065,1.0965936183929443
image1600,155.0345458984375,132.8098907470703,16.100830078125,14.44757080078125,0.05643582344055176,0.06289386749267578,0.05975215785057218,0.1,0.1,0.1,18.707308,0.33440432,2.144906997680664
image1601,132.43380737304688,132.6710205078125,20.88233184814453,16.35723114013672,0.06389543414115906,0.08157160878181458,0.0732685262010251,0.1,0.1,0.1,17.54415,0.25363323,1.6222388744354248
image1603,177.07150268554688,132.53382873535156,21.92657470703125,18.38507080078125,0.07181668281555176,0.08565068244934082,0.07903693862576974,0.1,0.1,0.1,22.076077,0.44502497,1.4725685119628906
image1605,125.35777282714844,132.86317443847656,13.1251220703125,10.058837890625,0.039292335510253906,0.0512700080871582,0.045675493205370135,0.1,0.1,0.1,13.963449,0.1694119,2.3057861328125
image1606,128.4648895263672,132.561279296875,12.890533447265625,11.827392578125,0.04620075225830078,0.05035364627838135,0.0483218335887683,0.1,0.1,0.1,17.028566,0.24314399,2.007476329803467
image1607,94.57609558105469,131.96487426757812,47.48663330078125,48.13970947265625,0.18804574012756348,0.18549466133117676,0.1867745563004917,0.1,0.1,0.1,22.735624,1.0,0.4793996214866638
image1608,153.47898864746094,132.60894775390625,16.817657470703125,15.651611328125,0.06113910675048828,0.06569397449493408,0.06345742139099513,0.1,0.1,0.1,14.532453,0.24662046,1.727195143699646
image1609,197.74722290039062,130.87286376953125,115.4210205078125,116.21450805664062,0.45396292209625244,0.4508633613586426,0.4524157961730459,0.1,0.1,0.1,36.99582,0.8929703,0.23868532478809357
image161,145.90208435058594,132.61000061035156,41.588623046875,35.96978759765625,0.14050698280334473,0.16245555877685547,0.15187827493423764,0.1,0.1,0.1,23.56504,0.3908353,0.8283144235610962
image1611,121.41258239746094,132.73521423339844,14.74969482421875,12.1722412109375,0.04754781723022461,0.05761599540710449,0.05282233358206702,0.1,0.1,0.1,19.28627,0.2686559,2.1710846424102783
image1612,119.86312866210938,132.36856079101562,15.567901611328125,12.91064453125,0.05043220520019531,0.06081211566925049,0.055863766134789494,0.1,0.1,0.1,16.860722,0.23832431,2.1603002548217773
image1613,126.04869842529297,132.85507202148438,12.134689331054688,9.956169128417969,0.03889128565788269,0.04740113019943237,0.04335550278976459,0.1,0.1,0.1,10.446974,0.16966456,2.6442313194274902
image1617,103.05926513671875,132.22352600097656,47.477691650390625,52.729156494140625,0.20597326755523682,0.18545973300933838,0.19598507534411422,0.1,0.1,0.1,42.272038,0.7943514,0.5327252745628357
image162,78.89361572265625,132.6634521484375,27.82562255859375,23.93401336669922,0.09349223971366882,0.10869383811950684,0.10137837375847887,0.1,0.1,0.1,29.519459,0.49388927,1.3143258094787598
image1620,138.975830078125,132.72952270507812,29.98694610595703,30.47679901123047,0.11904999613761902,0.11713650822639465,0.11809712769546794,0.1,0.1,0.1,32.408173,0.54117,0.9498206377029419
image1621,127.92320251464844,132.78150939941406,11.84088134765625,9.8450927734375,0.038457393646240234,0.04625344276428223,0.04253441014996335,0.1,0.1,0.1,12.816631,0.18019667,2.52600359916687
image1622,129.57972717285156,132.67886352539062,18.9906005859375,16.054290771484375,0.06271207332611084,0.07418203353881836,0.06868689191109856,0.1,0.1,0.1,13.524057,0.20147231,1.6528480052947998
image1623,119.0796890258789,133.25408935546875,32.13728332519531,27.17780303955078,0.10616329312324524,0.1255362629890442,0.11625402817112737,0.1,0.1,0.1,22.230928,0.2923385,1.031542420387268
image1624,126.46592712402344,132.70819091796875,12.9638671875,10.032112121582031,0.03918793797492981,0.050640106201171875,0.0452775597774047,0.1,0.1,0.1,11.177301,0.15030363,2.2472760677337646
image1625,137.5015869140625,132.59713745117188,18.98248291015625,17.54113006591797,0.06852003931999207,0.07415032386779785,0.07139070779209494,0.1,0.1,0.1,23.62994,0.3768798,1.6810157299041748
image1626,147.02081298828125,132.63101196289062,13.73480224609375,12.391532897949219,0.048404425382614136,0.05365157127380371,0.051095398504997974,0.1,0.1,0.1,18.76454,0.29025954,2.5625159740448
image1627,93.38001251220703,132.72496032714844,34.80738830566406,30.6051025390625,0.11955118179321289,0.13596636056900024,0.12802213924656394,0.1,0.1,0.1,35.27591,0.53890276,0.9764560461044312
image1628,107.83330535888672,132.7484130859375,14.544754028320312,12.260284423828125,0.04789173603057861,0.05681544542312622,0.05254337835850896,0.1,0.1,0.1,19.005474,0.2633505,2.451819658279419
image1629,140.56927490234375,132.61355590820312,13.19732666015625,12.303985595703125,0.04806244373321533,0.05155205726623535,0.04983780244949459,0.1,0.1,0.1,15.351614,0.22627474,2.5483503341674805
image163,128.4871826171875,132.66302490234375,11.055145263671875,9.911376953125,0.03871631622314453,0.04318416118621826,0.04101112604676811,0.1,0.1,0.1,17.604282,0.26623195,2.4634711742401123
image1630,137.4882354736328,132.7732696533203,21.00311279296875,19.851226806640625,0.07754385471343994,0.08204340934753418,0.07982534190714793,0.1,0.1,0.1,26.787516,0.44914842,1.422951102256775
image1631,119.92820739746094,132.8186798095703,21.843475341796875,18.15618896484375,0.0709226131439209,0.08532607555389404,0.07845558050448385,0.1,0.1,0.1,21.878658,0.28099254,1.4986499547958374
image1632,134.8021240234375,132.74205017089844,15.721076965332031,12.13568115234375,0.04740500450134277,0.06141045689582825,0.05485653410454723,0.1,0.1,0.1,17.529873,0.2704209,2.223601818084717
image1636,144.35336303710938,132.68060302734375,27.06768798828125,24.177886962890625,0.0944448709487915,0.10573315620422363,0.10024802733580505,0.1,0.1,0.1,25.189003,0.406815,1.263869047164917
image1637,245.36953735351562,131.4022979736328,18.09033203125,35.5419921875,0.13883590698242188,0.07066535949707031,0.11015671132636877,0.1,0.1,0.1,32.341152,0.9876468,0.7163072228431702
image1639,120.26316833496094,133.25894165039062,32.79498291015625,31.09478759765625,0.12146401405334473,0.12810540199279785,0.12482888433709453,0.1,0.1,0.1,29.249874,0.40027857,0.8931790590286255
image1640,126.16915893554688,133.37884521484375,21.834625244140625,17.50830078125,0.06839179992675781,0.08529150485992432,0.07730484816132867,0.1,0.1,0.1,15.036879,0.17189015,1.4154099225997925
image1641,223.60203552246094,132.61102294921875,32.630584716796875,24.375244140625,0.0952157974243164,0.1274632215499878,0.11250093538955516,0.1,0.1,0.1,32.226818,0.8890114,1.0555282831192017
image1642,131.35653686523438,132.27847290039062,13.08599853515625,10.919525146484375,0.04265439510345459,0.0511171817779541,0.04707634063179726,0.1,0.1,0.1,17.455315,0.2687502,2.470193862915039
image1645,128.4855194091797,132.70352172851562,15.0828857421875,11.877838134765625,0.04639780521392822,0.05891752243041992,0.053028439435875624,0.1,0.1,0.1,15.603013,0.2193877,2.0134127140045166
image1646,117.60985565185547,132.83485412597656,30.999923706054688,34.51080322265625,0.13480782508850098,0.12109345197677612,0.1281342534546162,0.1,0.1,0.1,34.340412,0.57246137,0.8427563905715942
image1647,147.34841918945312,132.33978271484375,37.28875732421875,32.97002410888672,0.12878915667533875,0.1456592082977295,0.13748318413367194,0.1,0.1,0.1,22.213375,0.39103672,0.9222535490989685
image1649,119.40159606933594,132.68161010742188,17.178192138671875,16.277587890625,0.0635843276977539,0.06710231304168701,0.0653669914571564,0.1,0.1,0.1,16.2709,0.19934547,1.8758260011672974
image1650,248.5626220703125,132.38204956054688,11.00689697265625,21.65179443359375,0.08457732200622559,0.04299569129943848,0.06708931683979716,0.1,0.1,0.1,37.01369,1.0,1.15635347366333
image1652,178.77256774902344,132.65274047851562,36.073211669921875,29.913787841796875,0.11685073375701904,0.14091098308563232,0.12944110462622202,0.1,0.1,0.1,28.26259,0.52243257,1.030849814414978
image1654,126.89945983886719,132.89474487304688,10.05902099609375,9.64056396484375,0.0376584529876709,0.03929305076599121,0.0384844313971467,0.1,0.1,0.1,15.080527,0.19327132,2.4140384197235107
image1656,127.85163879394531,132.18295288085938,10.138214111328125,10.869049072265625,0.0424572229385376,0.03960239887237549,0.0410546329669345,0.1,0.1,0.1,17.026855,0.25586253,2.382014274597168
image1657,137.0940399169922,132.814208984375,24.115020751953125,26.389312744140625,0.10308325290679932,0.0941992998123169,0.0987412404089039,0.1,0.1,0.1,31.421719,0.54902846,1.0861896276474
image1659,79.81753540039062,132.76004028320312,13.9534912109375,11.917228698730469,0.046551674604415894,0.05450582504272461,0.05068502427770714,0.1,0.1,0.1,19.103748,0.3811981,2.247642993927002
image166,97.00259399414062,131.71926879882812,32.30470275878906,37.926544189453125,0.14815056324005127,0.12619024515151978,0.13760917004281562,0.1,0.1,0.1,37.658604,1.0,0.6972169876098633
image1660,155.59051513671875,132.7994384765625,24.707244873046875,22.1787109375,0.08663558959960938,0.09651267528533936,0.0917072022144534,0.1,0.1,0.1,18.51054,0.33174866,1.358721375465393
image1662,124.40216064453125,132.8423309326172,12.965850830078125,9.997100830078125,0.039051175117492676,0.050647854804992676,0.04522277896372965,0.1,0.1,0.1,14.977616,0.19649014,2.4135448932647705
image1663,127.5401382446289,131.7278289794922,30.981185913085938,36.483245849609375,0.14251267910003662,0.12102025747299194,0.13220394552187026,0.1,0.1,0.1,37.79586,0.9862562,0.7150276303291321
image1665,75.90320587158203,120.71189880371094,141.4222869873047,146.16128540039062,0.5709425210952759,0.5524308085441589,0.5617629218021525,0.1,0.1,0.1,22.526066,1.0,0.1563023328781128
image1667,128.39564514160156,132.88465881347656,21.2044677734375,27.66851806640625,0.10808014869689941,0.08282995223999023,0.09628634256846333,0.1,0.1,0.1,30.489729,0.51254845,1.0465900897979736
image1669,143.1170654296875,133.0264434814453,55.951141357421875,53.09197998046875,0.20739054679870605,0.2185591459274292,0.21304804525035376,0.1,0.1,0.1,35.337498,0.58659697,0.5234056115150452
image167,150.1315155029297,132.62310791015625,23.77850341796875,20.409820556640625,0.07972586154937744,0.09288477897644043,0.08655574840902448,0.1,0.1,0.1,27.170698,0.44798243,1.4367992877960205
image1670,110.4805679321289,132.82737731933594,50.88230895996094,44.227386474609375,0.17276322841644287,0.1987590193748474,0.1862153066690853,0.1,0.1,0.1,29.900639,0.42003876,0.6466845870018005
image1671,123.17445373535156,132.76947021484375,15.3111572265625,12.05987548828125,0.04710888862609863,0.059809207916259766,0.05383488060336233,0.1,0.1,0.1,15.951932,0.21372566,2.1058881282806396
image1672,168.0736083984375,132.7667236328125,44.24041748046875,38.052337646484375,0.1486419439315796,0.17281413078308105,0.16118180929321815,0.1,0.1,0.1,30.02134,0.5250441,0.7906261682510376
image1674,132.06336975097656,133.04718017578125,25.935943603515625,23.74791717529297,0.09276530146598816,0.10131227970123291,0.09713284504825469,0.1,0.1,0.1,23.297863,0.33935857,1.1474145650863647
image1676,135.55715942382812,132.7442169189453,20.623138427734375,16.2572021484375,0.06350469589233398,0.0805591344833374,0.07253489004983141,0.1,0.1,0.1,19.720812,0.2957939,1.676972508430481
image1677,124.04886627197266,132.94686889648438,11.711837768554688,9.935089111328125,0.03880894184112549,0.04574936628341675,0.04242133002489484,0.1,0.1,0.1,12.985564,0.19012964,2.731067419052124
image1679,132.48751831054688,133.0723876953125,38.32164764404297,32.29443359375,0.12615013122558594,0.14969393610954285,0.13842349893750058,0.1,0.1,0.1,24.865433,0.3442904,0.8310497999191284
image168,126.07005310058594,132.84756469726562,12.01422119140625,14.136299133300781,0.05521991848945618,0.046930551528930664,0.05124312668442373,0.1,0.1,0.1,21.10608,0.3019801,1.9796136617660522
image1680,122.26451110839844,132.58511352539062,11.034271240234375,9.704170227050781,0.037906914949417114,0.04310262203216553,0.040587992233110416,0.1,0.1,0.1,14.17566,0.20089377,2.9532523155212402
image1681,125.43413543701172,132.79290771484375,13.100051879882812,10.048858642578125,0.0392533540725708,0.051172077655792236,0.04560376814232044,0.1,0.1,0.1,11.221678,0.15699522,2.47590708732605
